"","Unique_ID","Site","Block","Position","Genotype","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"6131","YCN_5_59_G","YCN",5,59,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6132","YCN_5_5_F2YW","YCN",5,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6133","YCN_5_60_F2WY","YCN",5,60,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6134","YCN_5_60_F2YW","YCN",5,60,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6135","YCN_5_60_L","YCN",5,60,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6136","YCN_5_61_F2WY","YCN",5,61,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6137","YCN_5_61_F2YW","YCN",5,61,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6138","YCN_5_61_G","YCN",5,61,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6139","YCN_5_62_F2YW","YCN",5,62,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6140","YCN_5_62_G","YCN",5,62,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6141","YCN_5_62_L","YCN",5,62,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6142","YCN_5_63_F2WY","YCN",5,63,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6143","YCN_5_63_G","YCN",5,63,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6144","YCN_5_63_L","YCN",5,63,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6145","YCN_5_64_F2WY","YCN",5,64,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6146","YCN_5_64_G","YCN",5,64,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6147","YCN_5_64_L","YCN",5,64,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6148","YCN_5_65_F2WY","YCN",5,65,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6149","YCN_5_65_F2YW","YCN",5,65,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6150","YCN_5_66_F2WY","YCN",5,66,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6151","YCN_5_66_F2YW","YCN",5,66,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6152","YCN_5_66_G","YCN",5,66,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6153","YCN_5_67_F2YW","YCN",5,67,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6154","YCN_5_67_G","YCN",5,67,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6155","YCN_5_67_L","YCN",5,67,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6156","YCN_5_68_F2WY","YCN",5,68,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6157","YCN_5_68_L","YCN",5,68,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6158","YCN_5_69_F2WY","YCN",5,69,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6159","YCN_5_69_G","YCN",5,69,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6160","YCN_5_69_L","YCN",5,69,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6161","YCN_5_6_F2WY","YCN",5,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6162","YCN_5_70_G","YCN",5,70,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6163","YCN_5_70_L","YCN",5,70,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6164","YCN_5_71_F2WY","YCN",5,71,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6165","YCN_5_71_F2YW","YCN",5,71,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6166","YCN_5_71_G","YCN",5,71,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6167","YCN_5_72_F2WY","YCN",5,72,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6168","YCN_5_72_F2YW","YCN",5,72,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6169","YCN_5_72_L","YCN",5,72,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6170","YCN_5_73_F2WY","YCN",5,73,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6171","YCN_5_73_L","YCN",5,73,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6172","YCN_5_74_F2WY","YCN",5,74,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6173","YCN_5_74_F2YW","YCN",5,74,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6174","YCN_5_75_F2YW","YCN",5,75,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6175","YCN_5_75_G","YCN",5,75,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6176","YCN_5_75_L","YCN",5,75,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6177","YCN_5_7_G","YCN",5,7,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6178","YCN_5_8_F2WY","YCN",5,8,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6179","YCN_5_9_L","YCN",5,9,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6180","YCN_6_10_L","YCN",6,10,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6181","YCN_6_11_F2WY","YCN",6,11,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6182","YCN_6_12_F2YW","YCN",6,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6183","YCN_6_13_L","YCN",6,13,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6184","YCN_6_14_F2WY","YCN",6,14,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6185","YCN_6_15_F2YW","YCN",6,15,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6186","YCN_6_16_F2YW","YCN",6,16,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6187","YCN_6_17_F2WY","YCN",6,17,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6188","YCN_6_18_F2WY","YCN",6,18,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6189","YCN_6_19_L","YCN",6,19,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6190","YCN_6_1_F2WY","YCN",6,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6191","YCN_6_20_F2WY","YCN",6,20,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6192","YCN_6_21_F2WY","YCN",6,21,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6193","YCN_6_22_F2YW","YCN",6,22,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6194","YCN_6_23_F2WY","YCN",6,23,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6195","YCN_6_24_F2WY","YCN",6,24,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6196","YCN_6_25_L","YCN",6,25,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6197","YCN_6_26_F2WY","YCN",6,26,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6198","YCN_6_27_F2WY","YCN",6,27,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6199","YCN_6_28_L","YCN",6,28,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6200","YCN_6_29_F2YW","YCN",6,29,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6201","YCN_6_2_G","YCN",6,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6202","YCN_6_30_L","YCN",6,30,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6203","YCN_6_31_F2YW","YCN",6,31,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6204","YCN_6_32_F2WY","YCN",6,32,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6205","YCN_6_33_F2WY","YCN",6,33,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6206","YCN_6_33_F2YW","YCN",6,33,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6207","YCN_6_33_G","YCN",6,33,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6208","YCN_6_34_F2YW","YCN",6,34,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6209","YCN_6_34_G","YCN",6,34,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6210","YCN_6_34_L","YCN",6,34,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6211","YCN_6_35_F2YW","YCN",6,35,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6212","YCN_6_35_G","YCN",6,35,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6213","YCN_6_35_L","YCN",6,35,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6214","YCN_6_36_G","YCN",6,36,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6215","YCN_6_36_L","YCN",6,36,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6216","YCN_6_37_F2WY","YCN",6,37,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6217","YCN_6_37_L","YCN",6,37,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6218","YCN_6_38_F2WY","YCN",6,38,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6219","YCN_6_38_L","YCN",6,38,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6220","YCN_6_39_F2WY","YCN",6,39,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6221","YCN_6_39_F2YW","YCN",6,39,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6222","YCN_6_39_G","YCN",6,39,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6223","YCN_6_3_G","YCN",6,3,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6224","YCN_6_40_G","YCN",6,40,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6225","YCN_6_40_L","YCN",6,40,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6226","YCN_6_41_F2WY","YCN",6,41,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6227","YCN_6_41_G","YCN",6,41,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6228","YCN_6_42_G","YCN",6,42,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6229","YCN_6_42_L","YCN",6,42,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230","YCN_6_43_F2WY","YCN",6,43,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6231","YCN_6_43_F2YW","YCN",6,43,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6232","YCN_6_44_F2YW","YCN",6,44,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6233","YCN_6_44_G","YCN",6,44,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6234","YCN_6_45_F2WY","YCN",6,45,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6235","YCN_6_45_G","YCN",6,45,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6236","YCN_6_45_L","YCN",6,45,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6237","YCN_6_46_F2WY","YCN",6,46,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6238","YCN_6_46_F2YW","YCN",6,46,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6239","YCN_6_47_F2YW","YCN",6,47,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6240","YCN_6_47_L","YCN",6,47,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6241","YCN_6_48_F2WY","YCN",6,48,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6242","YCN_6_48_L","YCN",6,48,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6243","YCN_6_49_F2WY","YCN",6,49,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6244","YCN_6_49_G","YCN",6,49,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6245","YCN_6_4_F2YW","YCN",6,4,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6246","YCN_6_50_F2WY","YCN",6,50,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6247","YCN_6_50_L","YCN",6,50,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6248","YCN_6_51_F2WY","YCN",6,51,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6249","YCN_6_51_F2YW","YCN",6,51,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6250","YCN_6_52_G","YCN",6,52,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6251","YCN_6_52_L","YCN",6,52,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6252","YCN_6_53_F2WY","YCN",6,53,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6253","YCN_6_53_F2YW","YCN",6,53,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6254","YCN_6_53_G","YCN",6,53,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6255","YCN_6_54_F2WY","YCN",6,54,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6256","YCN_6_54_F2YW","YCN",6,54,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6257","YCN_6_54_G","YCN",6,54,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6258","YCN_6_55_F2WY","YCN",6,55,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6259","YCN_6_55_G","YCN",6,55,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6260","YCN_6_55_L","YCN",6,55,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6261","YCN_6_56_F2YW","YCN",6,56,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6262","YCN_6_56_L","YCN",6,56,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6263","YCN_6_57_F2WY","YCN",6,57,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6264","YCN_6_57_G","YCN",6,57,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6265","YCN_6_57_L","YCN",6,57,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6266","YCN_6_58_F2WY","YCN",6,58,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6267","YCN_6_58_G","YCN",6,58,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6268","YCN_6_58_L","YCN",6,58,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6269","YCN_6_59_F2WY","YCN",6,59,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6270","YCN_6_59_G","YCN",6,59,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6271","YCN_6_5_G","YCN",6,5,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6272","YCN_6_60_F2WY","YCN",6,60,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6273","YCN_6_60_G","YCN",6,60,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6274","YCN_6_60_L","YCN",6,60,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275","YCN_6_61_F2YW","YCN",6,61,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6276","YCN_6_61_G","YCN",6,61,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6277","YCN_6_62_F2YW","YCN",6,62,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6278","YCN_6_62_G","YCN",6,62,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6279","YCN_6_63_F2WY","YCN",6,63,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6280","YCN_6_63_F2YW","YCN",6,63,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6281","YCN_6_63_G","YCN",6,63,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6282","YCN_6_64_F2WY","YCN",6,64,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6283","YCN_6_64_F2YW","YCN",6,64,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6284","YCN_6_64_G","YCN",6,64,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6285","YCN_6_65_F2WY","YCN",6,65,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6286","YCN_6_65_F2YW","YCN",6,65,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287","YCN_6_65_G","YCN",6,65,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6288","YCN_6_66_F2WY","YCN",6,66,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6289","YCN_6_66_G","YCN",6,66,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6290","YCN_6_66_L","YCN",6,66,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6291","YCN_6_67_F2YW","YCN",6,67,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6292","YCN_6_67_G","YCN",6,67,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6293","YCN_6_67_L","YCN",6,67,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6294","YCN_6_68_F2WY","YCN",6,68,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6295","YCN_6_69_F2WY","YCN",6,69,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6296","YCN_6_69_F2YW","YCN",6,69,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6297","YCN_6_69_G","YCN",6,69,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6298","YCN_6_6_L","YCN",6,6,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6299","YCN_6_70_G","YCN",6,70,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6300","YCN_6_70_L","YCN",6,70,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6301","YCN_6_71_F2WY","YCN",6,71,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6302","YCN_6_71_G","YCN",6,71,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6303","YCN_6_72_F2YW","YCN",6,72,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6304","YCN_6_72_G","YCN",6,72,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6305","YCN_6_72_L","YCN",6,72,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6306","YCN_6_73_F2WY","YCN",6,73,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6307","YCN_6_73_L","YCN",6,73,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308","YCN_6_74_F2WY","YCN",6,74,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6309","YCN_6_74_F2YW","YCN",6,74,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6310","YCN_6_74_G","YCN",6,74,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6311","YCN_6_75_F2YW","YCN",6,75,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6312","YCN_6_75_L","YCN",6,75,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6313","YCN_6_7_F2YW","YCN",6,7,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6314","YCN_6_8_L","YCN",6,8,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6315","YCN_6_9_L","YCN",6,9,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6316","YCN_7_10_G","YCN",7,10,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6317","YCN_7_11_L","YCN",7,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6318","YCN_7_12_L","YCN",7,12,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6319","YCN_7_13_L","YCN",7,13,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6320","YCN_7_14_G","YCN",7,14,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6321","YCN_7_15_F2YW","YCN",7,15,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6322","YCN_7_16_F2YW","YCN",7,16,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6323","YCN_7_17_F2YW","YCN",7,17,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6324","YCN_7_18_L","YCN",7,18,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6325","YCN_7_19_F2WY","YCN",7,19,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6326","YCN_7_1_G","YCN",7,1,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6327","YCN_7_20_L","YCN",7,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6328","YCN_7_21_G","YCN",7,21,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6329","YCN_7_22_L","YCN",7,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6330","YCN_7_23_F2WY","YCN",7,23,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6331","YCN_7_24_G","YCN",7,24,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6332","YCN_7_25_F2WY","YCN",7,25,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6333","YCN_7_26_L","YCN",7,26,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6334","YCN_7_27_F2YW","YCN",7,27,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6335","YCN_7_28_G","YCN",7,28,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6336","YCN_7_29_F2WY","YCN",7,29,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6337","YCN_7_2_G","YCN",7,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6338","YCN_7_30_G","YCN",7,30,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6339","YCN_7_31_L","YCN",7,31,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6340","YCN_7_32_F2YW","YCN",7,32,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6341","YCN_7_33_F2WY","YCN",7,33,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6342","YCN_7_33_G","YCN",7,33,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6343","YCN_7_34_F2YW","YCN",7,34,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6344","YCN_7_34_G","YCN",7,34,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6345","YCN_7_34_L","YCN",7,34,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6346","YCN_7_35_F2WY","YCN",7,35,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6347","YCN_7_35_F2YW","YCN",7,35,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
